,Job_ID,Location,Title,Company,Date,Link,Description
85,3962667711,United Kingdom,Junior Data Scientist,Intellect Group,6/28/2024,https://uk.linkedin.com/jobs/view/junior-data-scientist-at-intellect-group-3962667711?position=1&pageNum=0&refId=wLmfwv9Kr2zPitJjJPbsGg%3D%3D&trackingId=HRsq7bugptmtuZrExeeIaQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Title: Junior Data Scientist

Location: London (Hybrid)

Salary: £30,000 - £45,000




Join a pioneering London-based Financial Services company that is transforming the investment landscape with innovative solutions. With a £50M funding secured in the last 6 months, this Series-B funded company is poised for exponential growth and is looking for a talented Data Scientist to join their dynamic team.




Role Overview:

As a Junior Data Scientist, you will play a crucial role in analysing and interpreting complex data to help shape the future of financial technology. Your insights will drive key business decisions and contribute to the development of cutting-edge investment products.




This position offers the flexibility of a hybrid working model, combining remote work with time in the London office, within an exciting and fast-paced environment.




Qualifications: - Bachelor's or Master's degree from a Russell Group university, preferably in Data Science, Statistics, Computer Science, or a related field.




- Strong proficiency in programming languages such as Python, R, or SQL.




Benefits:

- Performance-based bonus.

- Private health and dental insurance.

- Stock options.

- Opportunity to work in a hybrid position.

- Be part of a fast-growing company with significant funding and growth potential.




How to Apply:




If you are a motivated Junior Data Scientist looking to make a significant impact in the Financial Services industry, we would love to hear from you. Please click apply for immediate consideration.

Show more "
86,3945392700,United Kingdom,Data Scientist,Morrisons,6/10/2024,https://uk.linkedin.com/jobs/view/data-scientist-at-morrisons-3945392700?position=2&pageNum=0&refId=wLmfwv9Kr2zPitJjJPbsGg%3D%3D&trackingId=hHXN1iGPWvZkzlpEKbNxnA%3D%3D&trk=public_jobs_jserp-result_search-card,"Our Data & Analytics team creates value for Morrisons by making sure we have the right data in the right place, providing access to data and insight through reporting tools and providing the capability to answer strategic questions using analytics and Data Science. As part of a fast paced retail environment, our data scientists work closely with both our wider data and analytics team and cross functionally across the organisation to help solve business problems, improve our performance and create value from our data.




The role will have the following accountabilities:




Champion data literacy across the organisation
Embody a “quick turn around” culture for any small requests that add value and enable data products to be shipped within one working days effort
Demonstrate a culture that enables value driven data product creation
Demonstrate a lean working culture where all efforts minimise waste, maximise efficiency and contribute to an improvement in EBITDA
Contribute towards the development of a 1-2 year data product roadmap ensuring all work is strategically aligned to our core priorities and any work passed to our development partners is clearly defined and linked to the business process.




Skills and Experience




As a Technology Specialist: Data Science, you will have experience of:




Solving business problems through data
Storytelling and the ability to bring data to life
Championing data literacy
Challenging the status quo & being inquisitive
Gathering, challenging and refining stakeholder requirements
Agile and Waterfall delivery methodologies




Key Skills




Deep understanding of predictive modeling, machine-learning, clustering and classification techniques, and algorithms
Excellent SQL skills and the ability to extract data from data marts in an accurate and efficient manner
Experience of programming - preferably in Python or R - but any kind of programming experience e.g. Javascript, VBA, Java is acceptable
Creating data visualisations and possessing an understanding of how to display data in an effective and engaging way and tell stories with the data
The ability to mentor other members of the team - in particular technical concepts such as programming, whilst also being eager and enthusiastic about learning new skills from more experienced members of the team




Qualifications




Bachelor's degree or equivalent experience in quantative field (Statistics, Mathematics, Computer Science, Engineering, etc.)
At least 2 - 3 years' of experience in quantitative analytics or data modeling




Some of the benefits you can expect as follows;

15% colleague discount in our stores and online, plus an additional 10% card for a friend or family member
Annual bonus scheme
Generous holiday entitlement
Four and a half day working week with flexible working hours
Company pension contributions
Private healthcare cover
Perks with over 850 retailers
Free parking onsite

Show more "
87,3811304738,United Kingdom,"Data Scientist, Product Analytics",Meta,6/18/2024,https://uk.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-3811304738?position=3&pageNum=0&refId=wLmfwv9Kr2zPitJjJPbsGg%3D%3D&trackingId=JsA%2Fl5ln6FNjGdg7WxW1vw%3D%3D&trk=public_jobs_jserp-result_search-card,"As a Data Scientist at Meta, you will shape the future of people-facing and business-facing products we build across our entire family of applications (Facebook, Instagram, Messenger, WhatsApp, Oculus). By applying your technical skills, analytical mindset, and product intuition to one of the richest data sets in the world, you will help define the experiences we build for billions of people and hundreds of millions of businesses around the world. You will collaborate on a wide array of product and business problems with a diverse set of cross-functional partners across Product, Engineering, Research, Data Engineering, Marketing, Sales, Finance and others. You will use data and analysis to identify and solve product development’s biggest challenges. You will influence product strategy and investment decisions with data, be focused on impact, and collaborate with other teams. By joining Meta, you will become part of a world-class analytics community dedicated to skill development and career growth in analytics and beyond.Product leadership: You will use data to shape product development, quantify new opportunities, identify upcoming challenges, and ensure the products we build bring value to people, businesses, and Meta. You will help your partner teams prioritize what to build, set goals, and understand their product’s ecosystem.Analytics: You will guide teams using data and insights. You will focus on developing hypotheses and employ a diverse toolkit of rigorous analytical approaches, different methodologies, frameworks, and technical approaches to test them.Communication and influence: You won’t simply present data, but tell data-driven stories. You will convince and influence your partners using clear insights and recommendations. You will build credibility through structure and clarity, and be a trusted strategic partner.

Data Scientist, Product Analytics Responsibilities:


Work with large and complex data sets to solve a wide array of challenging problems using different analytical and statistical approaches.
Apply technical expertise with quantitative analysis, experimentation, data mining, and the presentation of data to develop strategies for our products that serve billions of people and hundreds of millions of businesses.
Identify and measure success of product efforts through goal setting, forecasting, and monitoring of key product metrics to understand trends.
Define, understand, and test opportunities and levers to improve the product, and drive roadmaps through your insights and recommendations.
Partner with Product, Engineering, and cross-functional teams to inform, influence, support, and execute product strategy and investment decisions.


Minimum Qualifications:


Bachelor's degree in Mathematics, Statistics, a relevant technical field, or equivalent practical experience.
A minimum of 2 years of work experience in analytics (minimum of 1 years with a Ph.D.).
Experience with data querying languages (e.g. SQL), scripting languages (e.g. Python), and/or statistical/mathematical software (e.g. R).


Preferred Qualifications:


Masters or Ph.D. Degree in a quantitative field.


About Meta:

Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.
Show more "
88,3811305326,United Kingdom,"Data Scientist, Product Analytics",Meta,6/13/2024,https://uk.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-3811305326?position=6&pageNum=0&refId=wLmfwv9Kr2zPitJjJPbsGg%3D%3D&trackingId=KcH9wsHBut6BkuoZPx24jg%3D%3D&trk=public_jobs_jserp-result_search-card,"As a Data Scientist at Meta, you will shape the future of people-facing and business-facing products we build across our entire family of applications (Facebook, Instagram, Messenger, WhatsApp, Oculus). By applying your technical skills, analytical mindset, and product intuition to one of the richest data sets in the world, you will help define the experiences we build for billions of people and hundreds of millions of businesses around the world. You will collaborate on a wide array of product and business problems with a diverse set of cross-functional partners across Product, Engineering, Research, Data Engineering, Marketing, Sales, Finance and others. You will use data and analysis to identify and solve product development’s biggest challenges. You will influence product strategy and investment decisions with data, be focused on impact, and collaborate with other teams. By joining Meta, you will become part of a world-class analytics community dedicated to skill development and career growth in analytics and beyond.Product leadership: You will use data to shape product development, quantify new opportunities, identify upcoming challenges, and ensure the products we build bring value to people, businesses, and Meta. You will help your partner teams prioritize what to build, set goals, and understand their product’s ecosystem.Analytics: You will guide teams using data and insights. You will focus on developing hypotheses and employ a diverse toolkit of rigorous analytical approaches, different methodologies, frameworks, and technical approaches to test them.Communication and influence: You won’t simply present data, but tell data-driven stories. You will convince and influence your partners using clear insights and recommendations. You will build credibility through structure and clarity, and be a trusted strategic partner.

Data Scientist, Product Analytics Responsibilities:


Work with large and complex data sets to solve a wide array of challenging problems using different analytical and statistical approaches.
Apply technical expertise with quantitative analysis, experimentation, data mining, and the presentation of data to develop strategies for our products that serve billions of people and hundreds of millions of businesses.
Identify and measure success of product efforts through goal setting, forecasting, and monitoring of key product metrics to understand trends.
Define, understand, and test opportunities and levers to improve the product, and drive roadmaps through your insights and recommendations.
Partner with Product, Engineering, and cross-functional teams to inform, influence, support, and execute product strategy and investment decisions.


Minimum Qualifications:


A minimum of 4 years of work experience in analytics (minimum of 2 years with a Ph.D.).
Experience with data querying languages (e.g. SQL), scripting languages (e.g. Python), and/or statistical/mathematical software (e.g. R).


Preferred Qualifications:


Masters or Ph.D. Degree in a quantitative field.


About Meta:

Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.
Show more "
89,3961504998,United Kingdom,ML Engineer,Grasp,6/28/2024,https://uk.linkedin.com/jobs/view/ml-engineer-at-grasp-3961504998?position=7&pageNum=0&refId=wLmfwv9Kr2zPitJjJPbsGg%3D%3D&trackingId=HOtShS980tNNdXUucjLAfw%3D%3D&trk=public_jobs_jserp-result_search-card,"The Role

We are developing a hyper-personalised learning tool for adults. It's not a chatbot but language is a critical consideration. Your work would lie at the intersection of knowledge representation, resource recommendation, LLMs, neural IR, and pedagogy. This R&D position focuses on new solutions rather than optimisation. You'll have a lot of freedom in how you work; you will be told the problems to solve rather than the approaches to take. This is a hybrid office position requiring you to be in London regularly, if not daily. The work is hard but rewarding.

The Company

We are a team of 10 people based in London, England. Our mission is to increase the rate at which humans learn. We are currently in closed beta, iterating with a core group of passionate users, and have recently raised $4M+ from investors including Balderton, Point9, and Mozilla. Grasp is also a member of Makerversity, a pioneering community of over 350 world-leading entrepreneurs, creators and innovators.

Requirements

Mandatory


STEM MSc or higher
5+ years experience in Machine Learning, in particular Natural Language Processing (PhD counts)
Recent, intensive experience in one (or more) of the following: GNNs, recommender systems, neural IR, knowledge distillation, semantic networks
You are well versed in how to leverage large language models in your area of expertise
A track record of framing problems, prototyping solutions, and integrating them into larger systems
Professional - timely, honest, team-player etc



Desirable


STEM PhD
Research publications or presentations
Startup experience
Long term member of a research community (meetup/signal/telegram groups etc.) in relevant/adjacent fields



Signs that you might be the right person


You enjoy working on hard problems
You can learn new areas quickly and thoroughly
People tell you that you can explain difficult things in a simple way
You think you have a good sense of what's ""good enough""
You have a reputation for getting stuff done
You're a curious person



Benefits


Sign-on stock options bonus designed for the long term
A* colleagues with backgrounds at top firms
A mission you care about
In contact with reality (everything is linked to the user)
Nice office environment
Great technology/kit budget


3
Show more "
90,3959790291,United Kingdom,Data Scientist,Prevail Partners Limited,6/26/2024,https://uk.linkedin.com/jobs/view/data-scientist-at-prevail-partners-limited-3959790291?position=8&pageNum=0&refId=wLmfwv9Kr2zPitJjJPbsGg%3D%3D&trackingId=Kqa%2FbW%2BSvAINn8x0Jul9fQ%3D%3D&trk=public_jobs_jserp-result_search-card,"We are seeking a highly skilled Data Scientist to join our team. Reporting into the Head of Data, you will be responsible for analysing and interpreting data from a variety of sources, to support our clients decision-making processes.

The Data team within Prevail underpins all our mission focused teams. No two days are the same, and the real-world problems that we seek to solve are complicated. Our ideal candidate will have exceptional analytical skills, with the ability to navigate through complex datasets to turn ambiguous requests into meaningful insights.

Responsibilities/ deliverables:

These are the key things that you will be responsible for within the Data Scientist role. There will be activities and tasks in addition to this list that are expected, but the majority of your time will be:


Analysing and evaluating intelligence data to identify patterns, trends, and relationships that contribute to actionable intelligence.
Utilise advanced analytical techniques and tools to assess the reliability, accuracy, and relevance of intelligence information
Develop and maintain databases, data models, and analytical frameworks to facilitate efficient data analysis and retrieval
Collaborate with intelligence and security professionals across the company to understand requirements and priorities
Prepare and deliver reports, briefings, and presentations to communicate analytical findings to stakeholders effectively
Monitor and assess emerging threats, developments, and geopolitical events to support intelligence assessments and forecasting
Collaborate with cross functional teams to advocate for high-quality data solutions



Requirements

Essential Criteria:


Proven experience working as a Data Analyst in a relevant field (4+ years)
Ability to attain a UK Security Clearance (5+ years residing in the UK)
Proficiency in data analysis, data mining, and statistical techniques
Proficiency utilising Python or R (2+ years' experience)
Familiarity with conventional statistical models (linear/logistic regression, t-tests, ANOVA)
Experience in collecting, organizing, and analysing data from diverse sources
Strong analytical thinking, problem-solving, and critical reasoning skills
Excellent written and verbal communication skills, with the ability to convey complex information clearly and concisely
Detail-oriented and capable of working with large data sets and attention to accuracy and completeness
Ability to work independently and as part of a team, managing multiple priorities and meeting deadlines


Highly desirable:


Experienced in writing reports or academic articles, presenting at conferences, and visual data storytelling
Familiar with SQL, AWS, and Tableau
A background in intelligence or quantitative social sciences
Proficient in experimental design principles
Experience in big data handling, with an awareness of analytical biases and pitfalls
Skilled in documenting and sharing methodologies with data professionals
Familiar with version control tools like GitHub
Familiar with building machine learning pipelines and basic engineering principles
Familiar with machine learning techniques (e.g. Random Forest and LGBM)



Us:

Prevail Partners Ltd delivers strategic advice, intelligence, specialist capabilities and managed services to clients ranging from governments and multinational corporations to non-governmental organisations. These services are delivered predominantly across Europe, the Middle East and Africa.

Benefits


Competitive salary
Salary sacrifice pension
Access to onsite gym facilities
25 days annual leave plus bank holidays
Private healthcare after two years at Prevail
Show more "
91,3962668192,United Kingdom,Data Scientist,Intellect Group,6/28/2024,https://uk.linkedin.com/jobs/view/data-scientist-at-intellect-group-3962668192?position=9&pageNum=0&refId=wLmfwv9Kr2zPitJjJPbsGg%3D%3D&trackingId=shG8vrY4TUA0sE4qaIyeNA%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Title: Data Scientist

Location: London

Salary: £37,000 + 10% bonus minimum




Are you a highly motivated Data Scientist with a passion for real estate investment and a strong background in data analytics? We have an exciting opportunity for you to join a global Private Equity Real Estate Investment Management firm with over £1.5B under asset management.




About the Role:

As a Data Scientist, you will report directly to the Investment Director and play a pivotal role in identifying investment opportunities through advanced data science techniques. This is an excellent chance to join a dynamic team and make a significant impact on our investment strategies.




Key Responsibilities:

- Utilise advanced data science methodologies to uncover investment opportunities.

- Work closely with the Investment Director to analyse and interpret complex datasets.

- Develop predictive models and algorithms to support investment decisions.

- Collaborate with cross-functional teams to integrate data-driven insights into investment strategies.

- Stay updated with the latest industry trends and technologies to continuously improve data analysis processes.




Requirements:

- A 1st class degree or a Master’s from a Russell Group university.

- In-depth knowledge of Python and experience with relevant data science libraries.

- Strong analytical skills and the ability to interpret complex data.

- Excellent problem-solving abilities and attention to detail.

- Willingness to travel to the US as required.




What We Offer:

- Competitive salary of £37,000 + 10% bonus minimum.

- 33 days holiday.

- Private healthcare and dental insurance.

- Comprehensive training budget to support your professional development.

- The opportunity to start from 1st August, with interviews being conducted immediately.




Apply Now:

If you are a driven and talented Data Scientist looking for a challenging and rewarding role, we want to hear from you. Apply now for immediate consideration and take the next step in your career with a leading global investment manager.




---




To apply, please send your CV and submit your application.




---

Show more "
92,3960637924,United Kingdom,Data Scientist | AI Tech Start-Up,Nicholson Glover,6/27/2024,https://uk.linkedin.com/jobs/view/data-scientist-ai-tech-start-up-at-nicholson-glover-3960637924?position=10&pageNum=0&refId=wLmfwv9Kr2zPitJjJPbsGg%3D%3D&trackingId=jmkfoxHX0qJ6%2BDH%2BocL77g%3D%3D&trk=public_jobs_jserp-result_search-card,"Data Scientist | AI | London/Hybrid | Up to £65,000 + 20% Bonus + Share Options




We are working on a fantastic opportunity with an AI Tech Scale-Up who are looking to hire a Data Scientist to join their growing team!




The Company




Their enterprise platform goes beyond predictions and provides insights around AI and suggested actions that directly improve business outcomes for leading businesses in asset management, banking, retail, supply chain, telecoms, utilities, etc. Off the back of Series-A Funding, they are growing at a phenomenal rate!




The Role




The Data Scientist will be working on the development of AI-driven models and decision applications using their technology to directly impact client business needs.

You will work alongside researchers, engineers, and executives and work directly with their customers to solve their client’s most pressing business needs




The Candidate




Key attributes of the suitable Data Scientist include:

At least 18 months experience in a commercial data science role
Strong communication skills with the ability to explain to both technical and non-technical stakeholders
Experience in Retail, Supply Chain, Financial Services, Telecoms, Public Sector, etc.

Show more "
93,3942615820,United Kingdom,Data Scientist,Stott and May,6/5/2024,https://uk.linkedin.com/jobs/view/data-scientist-at-stott-and-may-3942615820?position=14&pageNum=0&refId=wLmfwv9Kr2zPitJjJPbsGg%3D%3D&trackingId=AbxdARuU1BUV0U1F0FRd4A%3D%3D&trk=public_jobs_jserp-result_search-card,"My client a startup pioneering the energy market is hiring for a Data Scientist based in London, you will leverage data to drive strategic decisions and enhance the experiences of our customers and partners. Your contributions will empower the team to independently uncover insights, make strategic adjustments, monitor impacts in real time, and deliver an exceptional home upgrade experience to homeowners.




Your key responsibilities will include:




Collaborating with various teams to identify and address their data analysis needs
Gathering, cleaning, and processing data from multiple sources, using Python and SQL for in-depth analysis
Creating and maintaining dashboards, reports, and web applications
Engaging with generative AI technologies to discover innovative solutions and enhance our data analysis capabilities
Continuously seeking ways to improve life for our customers through curiosity and innovative thinking




Requirements:




Bachelor’s degree in Data Science, Environmental Science, Computer Science, or a related field, or relevant professional experience
Proficiency in Python and its data science libraries
Strong analytical skills, with the ability to convey complex data insights to non-technical audiences effectively.
Some experience with Machine Learning, from Linear Regression to more advanced techniques.
A strong desire to learn and grow within the climate tech and data science fields.
Ability to work collaboratively within a team
Ideally to have experience in the energy/utilities sector




Key Information:




Location: London
Office3 days 2 from home
Salary: £45,00 - £50,000 plus benefits & Equity










If you're passionate about energy markets and eager to make an impact in a dynamic, international team, we'd love to hear from you.

Show more "
94,3943439633,United Kingdom,Data Scientist,Intellect Group,6/6/2024,https://uk.linkedin.com/jobs/view/data-scientist-at-intellect-group-3943439633?position=15&pageNum=0&refId=wLmfwv9Kr2zPitJjJPbsGg%3D%3D&trackingId=qUEsehjRy3Qa5Xj3eaRjog%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Title: Data Scientist

Industry: Real Estate

Location: London




Job Description:

Our client are seeking a talented Data Scientist who is passionate about real estate and leveraging data to drive business decisions. You will play a crucial role in analysing complex data sets, designing scalable prediction algorithms, and generating actionable insights to enhance our business operations.




Responsibilities:

Analyse raw real estate data: assess quality, cleanse, and structure for downstream processing.
Design accurate and scalable prediction algorithms to forecast market trends and property values.
Collaborate closely with the engineering team to bring analytical prototypes to production.
Generate actionable insights for business improvements based on data analysis and modelling.




Qualifications:

Bachelor's degree or equivalent experience in a quantitative field (Statistics, Mathematics, Computer Science, Engineering, etc.).
At least 1-2 years of experience in quantitative analytics or data modelling, preferably in the real estate industry.
Deep understanding of predictive modelling, machine learning, clustering, and classification techniques, as well as algorithms.
Fluency in a programming language (Python, C, C++, Java, SQL) for data analysis and modelling tasks.
Familiarity with Big Data frameworks (e.g., Cassandra, Hadoop, Spark) and visualisation tools (e.g., Tableau) for handling and visualising large real estate datasets.




Additional Skills (Preferred):

Experience working with real estate data or related domains.
Knowledge of real estate market dynamics and trends.
Strong collaboration skills and ability to work in a fast-paced, agile environment.
Passion for learning and staying updated with the latest advancements in data science and real estate technology.




Benefits:

Competitive salary package.
Performance bonus up to 100% of base salary!
Opportunity to work in a dynamic and innovative real estate environment.
Access to cutting-edge technologies and tools for data analysis and modelling.
Career development and growth opportunities within the company.




If you are a motivated Data Scientist with a passion for real estate and data-driven decision-making, we would love to hear from you. Apply now to join our team and help shape the future of the real estate industry.

Show more "
95,3948433371,Viet Nam,data scientist - supply chain,Starbucks,6/14/2024,https://www.linkedin.com/jobs/view/data-scientist-supply-chain-at-starbucks-3948433371?position=1&pageNum=0&refId=sp7K1VjCnQtwvFXc%2BS4c7g%3D%3D&trackingId=IaSZEgBxdu%2BfoA53SKm2zQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Now Brewing – Data Scientist #tobeapartner

From the beginning, Starbucks set out to be a different kind of company. One that not only

celebrated coffee and the rich tradition, but that also brought a feeling of connection. We are known for developing extraordinary leaders who share this passion and are guided by their service to others.

As a Data Scientist in the Data, Analytics, Insights, and Business Operations team supporting the Global Supply Chain business function, you will leverage data science, visualization and storytelling skills in scoping, formulating and then implementing analytics strategies and models to help Starbucks make decisions better. On the Global Supply Chain (GSC) Data Science team, you will work cross-functionally with business experts, data scientists, data engineers, and external vendors to advance better, data-driven decisions that drive enterprise value in the form of enhanced service levels, partner time or cost savings, improved customer and partner experience, risk mitigation and business growth.

As a data scientist, you will…


Apply statistical knowledge to create models & predictive analyses
Work independently and through ambiguous situations to identify, prioritize and build analytics solutions using quantitative approaches
Evaluate unstructured questions from supply chain business teams and translate into data problems while assessing tradeoffs between effort and value
Utilize systems thinking approach to conceive, prioritize, plan, and build new data products
Create and automate pipelines for data visualizations enabling business audiences to manage operations and make informed decisions
Leverage presentation skills to be able to share insights and recommendations with nontechnical leadership audiences and lead more detailed technical reviews with the analytics community
Lead data science solutions from beginning to end
Build relationships with a wide-range of business partners and establish yourself and the team as subject matter experts in supply chain analytics


We’d Love To Hear From People With


MS+ with concentration in quantitative discipline – Operations Research, Stats, Math, Comp Sci, Engineering, Econ, or similar discipline
Experience in both applied data science, product and stakeholder management
Strong problem solving skills with ability to influence business leaders and teams
Strong background working with predictive and statistical modeling including expertise in all phases of the modeling pipeline
Experience building complex data sets from multiple data sources, both internally and externally
Strong SQL, database and ETL skills required including cleaning and managing data
Strong competency and expertise in Python, R or some combination
Ability to apply knowledge of multidisciplinary business principles and practices to achieve successful outcomes in cross-functional projects and activities
Self-starter, attention to details and results orientated, able to work under minimal guidance
Proficient in communicating effectively with both technical and nontechnical stakeholders.
Experience on Cloud platforms such as Azure, AWS, preferred
Working knowledge of data systems design & data technologies
Experience in the supply chain domain preferred


Join us and be part of something bigger. Apply today!

font>

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.

Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at applicantaccommodation.
Show more "
96,3960929693,Viet Nam,"Data Scientist, Product",Notion,6/27/2024,https://www.linkedin.com/jobs/view/data-scientist-product-at-notion-3960929693?position=2&pageNum=0&refId=sp7K1VjCnQtwvFXc%2BS4c7g%3D%3D&trackingId=24za6l3L14GNuM7fIVTiwA%3D%3D&trk=public_jobs_jserp-result_search-card,"About Us

We're on a mission to make it possible for every person, team, and company to be able to tailor their software to solve any problem and take on any challenge. Computers may be our most powerful tools, but most of us can't build or modify the software we use on them every day. At Notion, we want to change this with focus, design, and craft.

We've been working on this together since 2016, and have customers like Pixar, Mitsubishi, Figma, Plaid, Match Group, and thousands more on this journey with us. Today, we're growing fast and excited for new teammates to join us who are the best at what they do. We're passionate about building a company as diverse and creative as the millions of people Notion reaches worldwide.

Notion is an in-person company, and currently requires its employees to come to the office for two Anchor Days (Mondays & Thursdays) and requests that employees spend the majority of their week in the office (including a third day).

About The Role

Notion’s mission is to make toolmaking ubiquitous. We are rapidly growing our business to empower every individual to build their own tools, block by block. Truth-seeking is one of Notion’s values, and it lies at the heart of the product data science team’s foundation. Data scientists on this team work closely with engineering teams to transform data into evidence that can direct product decisions.

As an early member of the product data science team, you'll be instrumental in setting the roadmap for how product, engineering, and data science work together, and then doing the hands on work to execute against it. There will be significant variation from one day to the next, but whether you're exploring what a successful Notion account looks like, building out a core activity data set, or running experiments to evaluate the success of a key feature launch, you'll absolutely impact the development of Notion.

What You'll Achieve


You will apply your expertise in statistical inference, data mining, and the presentation of data to see beyond the numbers and understand how our users interact with Notion
You will dive into ambiguous areas, define problems and opportunities for the team to work on the next influential project
You'll design the right set of experiments or analyses to evaluate the success of new features
You'll partner closely with a product, engineering, and marketing pillar at every step of the development process, driving forward data science and analytics work in that area.
You'll work with your teams to determine both north star and operational metrics, and build and maintain the dashboards that those teams rely on for monitoring progress and making key decisions.
You'll influence your product roadmap by communicating your findings with the rest of the company, and driving and verifying change in our product and business. (Insights are useful. Impact is even better!)



Skills You'll Need To Bring


You have spent meaningful time as a data scientist partnering with product and engineering teams. You can draw on that experience to identify where data can have the most impact and clearly communicate to your partner teams what that impact is.
You have expertise in SQL and at least one scripting language (ideally Python or R).
You know how to use statistical inference and experimentation to drive actionable recommendations.
You have experience building predictive models, and you know how to evaluate their effectiveness.
You are comfortable transforming raw data to build your own data sets if the measure you need doesn't exist yet.
You have a bias for using the right tools to get a job done with maximum efficiency. You have experience making tradeoffs between speed and accuracy.



We hire talented and passionate people from a variety of backgrounds because we want our global employee base to represent the wide diversity of our customers. If you’re excited about a role but your past experience doesn’t align perfectly with every bullet point listed in the job description, we still encourage you to apply. If you’re a builder at heart, share our company values, and enthusiastic about making software toolmaking ubiquitous, we want to hear from you.

Notion is proud to be an equal opportunity employer. We do not discriminate in hiring or any employment decision based on race, color, religion, national origin, age, sex (including pregnancy, childbirth, or related medical conditions), marital status, ancestry, physical or mental disability, genetic information, veteran status, gender identity or expression, sexual orientation, or other applicable legally protected characteristic. Notion considers qualified applicants with criminal histories, consistent with applicable federal, state and local law. Notion is also committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. If you need assistance or an accommodation due to a disability, please let your recruiter know.

Notion is committed to providing highly competitive cash compensation, equity, and benefits. The compensation offered for this role will be based on multiple factors such as location, the role’s scope and complexity, and the candidate’s experience and expertise, and may vary from the range provided below. For roles based in San Francisco or New York City, the estimated base salary range for this role is $136,000 - $160,000 per year.


Show more "
